ID;MONTO_FRAUDE;FECHA_INICIAL;FECHA_DETECCION;N_OPERACIONES;TIPO_PRODUCTO ;FLAG_CLIENTE_EMPRESA;N_FRAUDES_ANTERIORES
5173;178006;16-02-2023;17-02-2023;4;TARJETA_CREDITO;0;0
5174;20790;16-02-2023;21-02-2023;5;TARJETA_DEBITO;0;0
5175;192847;16-02-2023;21-02-2023;9;TARJETA_CREDITO;0;8
5176;682994;16-02-2023;18-02-2023;9;TARJETA_CREDITO;0;2
5177;732490;16-02-2023;18-02-2023;1;TARJETA_CREDITO;1;5
5178;4386230;16-02-2023;21-02-2023;64;TARJETA_CREDITO;1;8
5179;5437478;16-02-2023;17-02-2023;91;TARJETA_CREDITO;1;6
5180;13348;17-02-2023;23-02-2023;3;TARJETA_CREDITO;0;0
5181;109276;17-02-2023;19-02-2023;3;TARJETA_CREDITO;0;0
5182;17453;17-02-2023;22-02-2023;4;TARJETA_CREDITO;0;0
5183;90266;17-02-2023;22-02-2023;5;TARJETA_CREDITO;0;0
5184;78843;17-02-2023;21-02-2023;3;TARJETA_CREDITO;0;0
5185;187182;17-02-2023;21-02-2023;3;TARJETA_CREDITO;0;0
5186;72397;17-02-2023;21-02-2023;5;TARJETA_CREDITO;0;0
5187;634103;17-02-2023;22-02-2023;6;TARJETA_CREDITO;0;4
5188;28743;17-02-2023;20-02-2023;4;TARJETA_CREDITO;0;9
5189;159605;17-02-2023;20-02-2023;5;TARJETA_CREDITO;0;2
5190;113063;17-02-2023;19-02-2023;7;TARJETA_CREDITO;0;2
5191;38695;18-02-2023;22-02-2023;1;TARJETA_CREDITO;0;0
5192;100932;18-02-2023;20-02-2023;2;TARJETA_CREDITO;0;0
5193;129355;18-02-2023;23-02-2023;2;TARJETA_CREDITO;0;0
5194;167142;18-02-2023;24-02-2023;5;TARJETA_CREDITO;0;0
5195;137891;18-02-2023;24-02-2023;1;TARJETA_CREDITO;0;0
5196;886727;18-02-2023;21-02-2023;2;TARJETA_DEBITO;0;10
5197;490821;18-02-2023;24-02-2023;10;TARJETA_CREDITO;1;6
5198;5023302;18-02-2023;20-02-2023;24;TARJETA_CREDITO;1;5
5199;120634;19-02-2023;21-02-2023;3;TARJETA_CREDITO;0;0
5200;21968;19-02-2023;22-02-2023;3;TARJETA_CREDITO;0;0
5201;150582;19-02-2023;24-02-2023;1;TARJETA_CREDITO;0;0
5202;36209;19-02-2023;21-02-2023;4;TARJETA_DEBITO;0;0
5203;123065;19-02-2023;20-02-2023;3;TARJETA_CREDITO;0;0
5204;188296;19-02-2023;24-02-2023;5;TARJETA_CREDITO;0;0
5205;160907;19-02-2023;23-02-2023;3;TARJETA_CREDITO;0;0
5206;94918;19-02-2023;20-02-2023;3;TARJETA_CREDITO;0;0
5207;211822;19-02-2023;25-02-2023;5;TARJETA_CREDITO;0;6
5208;504318;19-02-2023;21-02-2023;9;TARJETA_CREDITO;0;8
5209;802582;19-02-2023;23-02-2023;6;TARJETA_CREDITO;0;7
5210;349625;19-02-2023;21-02-2023;9;TARJETA_CREDITO;1;4
5211;1463165;19-02-2023;21-02-2023;87;TARJETA_CREDITO;1;10
5212;5729183;19-02-2023;23-02-2023;32;TARJETA_CREDITO;1;4
5213;64755;20-02-2023;23-02-2023;3;TARJETA_CREDITO;0;0
5214;144686;20-02-2023;22-02-2023;2;TARJETA_CREDITO;0;0
5215;88494;20-02-2023;21-02-2023;5;TARJETA_CREDITO;0;0
5216;153057;20-02-2023;23-02-2023;2;TARJETA_CREDITO;0;0
5217;178987;20-02-2023;22-02-2023;1;TARJETA_CREDITO;0;0
5218;177638;20-02-2023;23-02-2023;3;TARJETA_CREDITO;0;0
5219;186765;20-02-2023;21-02-2023;5;TARJETA_CREDITO;0;0
5220;463637;20-02-2023;24-02-2023;5;TARJETA_CREDITO;0;9
5221;465056;20-02-2023;24-02-2023;4;TARJETA_CREDITO;0;0
5222;32767;20-02-2023;24-02-2023;9;TARJETA_CREDITO;1;4
5223;172048;21-02-2023;25-02-2023;2;TARJETA_CREDITO;0;0
5224;135284;21-02-2023;27-02-2023;1;TARJETA_CREDITO;0;0
5225;130246;21-02-2023;24-02-2023;5;TARJETA_CREDITO;0;0
5226;129248;21-02-2023;27-02-2023;3;TARJETA_CREDITO;0;0
5227;198854;21-02-2023;25-02-2023;5;TARJETA_CREDITO;0;0
5228;17982;21-02-2023;22-02-2023;5;TARJETA_CREDITO;0;0
5229;865003;21-02-2023;22-02-2023;7;TARJETA_CREDITO;0;7
5230;710103;21-02-2023;22-02-2023;6;TARJETA_CREDITO;0;0
5231;808774;21-02-2023;23-02-2023;2;TARJETA_CREDITO;0;2
5232;3016167;21-02-2023;22-02-2023;7;TARJETA_CREDITO;1;2
5233;5723618;21-02-2023;26-02-2023;72;TARJETA_CREDITO;1;3
5234;8595016;21-02-2023;23-02-2023;64;TARJETA_CREDITO;1;9
5235;8748236;21-02-2023;25-02-2023;57;TARJETA_CREDITO;1;5
5236;153971;22-02-2023;28-02-2023;5;TARJETA_CREDITO;0;0
5237;171264;22-02-2023;28-02-2023;3;TARJETA_CREDITO;0;0
5238;145930;22-02-2023;26-02-2023;3;TARJETA_CREDITO;0;0
5239;36187;22-02-2023;26-02-2023;2;TARJETA_CREDITO;0;0
5240;54418;22-02-2023;27-02-2023;4;TARJETA_CREDITO;0;0
5241;162507;22-02-2023;23-02-2023;1;TARJETA_CREDITO;0;0
5242;57291;22-02-2023;24-02-2023;2;TARJETA_CREDITO;0;0
5243;45760;22-02-2023;28-02-2023;4;TARJETA_CREDITO;0;0
5244;501518;22-02-2023;23-02-2023;1;TARJETA_CREDITO;1;1
5245;165055;23-02-2023;01-03-2023;3;TARJETA_CREDITO;0;0
5246;76159;23-02-2023;25-02-2023;2;TARJETA_CREDITO;0;0
5247;74236;23-02-2023;25-02-2023;3;TARJETA_CREDITO;0;0
5248;180117;23-02-2023;01-03-2023;5;TARJETA_CREDITO;0;0
5249;122585;23-02-2023;24-02-2023;1;TARJETA_CREDITO;0;0
5250;644268;23-02-2023;24-02-2023;7;TARJETA_CREDITO;0;6
5251;557061;23-02-2023;28-02-2023;2;TARJETA_DEBITO;0;2
5252;3175062;23-02-2023;01-03-2023;29;TARJETA_CREDITO;1;8
5253;170821;24-02-2023;27-02-2023;4;TARJETA_CREDITO;0;0
5254;152599;24-02-2023;25-02-2023;2;TARJETA_CREDITO;0;0
5255;423108;24-02-2023;25-02-2023;10;TARJETA_CREDITO;0;1
5256;924091;24-02-2023;25-02-2023;3;TARJETA_CREDITO;0;7
5257;450550;24-02-2023;27-02-2023;7;TARJETA_CREDITO;0;10
5258;253299;24-02-2023;28-02-2023;6;TARJETA_CREDITO;1;3
5259;8268211;24-02-2023;01-03-2023;1;TARJETA_CREDITO;1;8
5260;181224;25-02-2023;03-03-2023;5;TARJETA_CREDITO;0;0
5261;132551;25-02-2023;26-02-2023;4;TARJETA_CREDITO;0;0
5262;16051;25-02-2023;26-02-2023;2;TARJETA_CREDITO;0;0
5263;90483;25-02-2023;02-03-2023;1;TARJETA_CREDITO;0;0
5264;146903;25-02-2023;01-03-2023;2;TARJETA_CREDITO;0;0
5265;190699;25-02-2023;27-02-2023;4;TARJETA_CREDITO;0;0
5266;1142134;25-02-2023;02-03-2023;64;TARJETA_CREDITO;1;3
5267;68326;26-02-2023;01-03-2023;1;TARJETA_CREDITO;0;0
5268;30575;26-02-2023;27-02-2023;4;TARJETA_CREDITO;0;0
5269;139266;26-02-2023;01-03-2023;1;TARJETA_CREDITO;0;0
5270;102175;26-02-2023;04-03-2023;2;TARJETA_CREDITO;0;0
5271;111008;26-02-2023;27-02-2023;1;TARJETA_DEBITO;0;0
5272;34872;26-02-2023;03-03-2023;5;TARJETA_DEBITO;0;0
5273;781479;26-02-2023;02-03-2023;1;TARJETA_CREDITO;0;6
5274;591220;26-02-2023;27-02-2023;5;TARJETA_CREDITO;1;4
5275;1737263;26-02-2023;28-02-2023;22;TARJETA_CREDITO;1;10
5276;71629;27-02-2023;28-02-2023;4;TARJETA_CREDITO;0;0
5277;160719;27-02-2023;05-03-2023;3;TARJETA_CREDITO;0;0
5278;140063;27-02-2023;03-03-2023;5;TARJETA_CREDITO;0;0
5279;484520;27-02-2023;03-03-2023;9;TARJETA_CREDITO;0;9
5280;734150;27-02-2023;28-02-2023;1;TARJETA_CREDITO;0;2
5281;917507;27-02-2023;05-03-2023;4;TARJETA_CREDITO;1;4
5282;62105;27-02-2023;02-03-2023;2;TARJETA_CREDITO;1;9
5283;4831930;27-02-2023;02-03-2023;58;TARJETA_DEBITO;1;8
5284;154258;28-02-2023;06-03-2023;2;TARJETA_CREDITO;0;0
5285;116475;28-02-2023;03-03-2023;2;TARJETA_CREDITO;0;0
5286;27143;28-02-2023;03-03-2023;5;TARJETA_CREDITO;0;0
5287;181065;28-02-2023;04-03-2023;3;TARJETA_CREDITO;0;0
5288;25326;28-02-2023;05-03-2023;4;TARJETA_CREDITO;0;0
5289;126227;28-02-2023;04-03-2023;1;TARJETA_CREDITO;0;0
5290;136746;28-02-2023;01-03-2023;4;TARJETA_DEBITO;0;0
5291;120657;28-02-2023;01-03-2023;4;TARJETA_CREDITO;0;0
5292;736311;28-02-2023;04-03-2023;5;TARJETA_CREDITO;0;10
5293;221113;28-02-2023;04-03-2023;6;TARJETA_DEBITO;0;6
5294;121862;28-02-2023;02-03-2023;3;TARJETA_CREDITO;1;0
5295;63800;01-03-2023;04-03-2023;4;TARJETA_CREDITO;0;0
5296;127258;01-03-2023;03-03-2023;4;TARJETA_DEBITO;0;0
5297;180453;01-03-2023;04-03-2023;5;TARJETA_CREDITO;0;0
5298;87911;01-03-2023;04-03-2023;3;TARJETA_CREDITO;0;0
5299;56800;01-03-2023;03-03-2023;5;TARJETA_CREDITO;0;0
5300;70139;01-03-2023;02-03-2023;4;TARJETA_CREDITO;0;0
5301;37189;01-03-2023;05-03-2023;2;TARJETA_CREDITO;0;0
5302;127339;01-03-2023;07-03-2023;2;TARJETA_DEBITO;0;0
5303;713039;01-03-2023;06-03-2023;6;TARJETA_CREDITO;0;0
5304;668373;01-03-2023;06-03-2023;3;TARJETA_CREDITO;0;0
5305;332942;01-03-2023;06-03-2023;9;TARJETA_CREDITO;0;6
5306;442127;01-03-2023;04-03-2023;4;TARJETA_CREDITO;0;0
5307;982324;01-03-2023;05-03-2023;10;TARJETA_DEBITO;0;10
5308;137964;01-03-2023;05-03-2023;10;TARJETA_CREDITO;1;8
5309;178588;02-03-2023;07-03-2023;1;TARJETA_CREDITO;0;0
5310;130420;02-03-2023;07-03-2023;5;TARJETA_CREDITO;0;0
5311;28620;02-03-2023;07-03-2023;4;TARJETA_CREDITO;0;0
5312;62345;02-03-2023;05-03-2023;4;TARJETA_CREDITO;0;0
5313;19950;02-03-2023;05-03-2023;3;TARJETA_CREDITO;0;0
5314;125208;02-03-2023;03-03-2023;4;TARJETA_CREDITO;0;0
5315;498006;02-03-2023;05-03-2023;1;TARJETA_CREDITO;0;5
5316;465785;02-03-2023;03-03-2023;1;TARJETA_DEBITO;0;2
5317;40040;03-03-2023;04-03-2023;4;TARJETA_CREDITO;0;0
5318;148611;03-03-2023;05-03-2023;4;TARJETA_CREDITO;0;0
5319;232969;03-03-2023;05-03-2023;6;TARJETA_CREDITO;0;7
5320;104163;04-03-2023;09-03-2023;2;TARJETA_DEBITO;0;0
5321;536401;04-03-2023;07-03-2023;10;TARJETA_CREDITO;0;7
5322;858507;04-03-2023;06-03-2023;3;TARJETA_CREDITO;0;9
5323;272317;04-03-2023;09-03-2023;7;TARJETA_DEBITO;0;1
5324;521243;04-03-2023;06-03-2023;8;TARJETA_CREDITO;1;0
5325;3555102;04-03-2023;09-03-2023;59;TARJETA_CREDITO;1;10
5326;113901;05-03-2023;09-03-2023;4;TARJETA_CREDITO;0;0
5327;120478;05-03-2023;08-03-2023;2;TARJETA_CREDITO;0;0
5328;131863;05-03-2023;07-03-2023;5;TARJETA_CREDITO;0;0
5329;105498;05-03-2023;06-03-2023;3;TARJETA_CREDITO;0;0
5330;23403;05-03-2023;07-03-2023;4;TARJETA_CREDITO;0;0
5331;41575;05-03-2023;10-03-2023;3;TARJETA_CREDITO;0;0
5332;872226;05-03-2023;08-03-2023;1;TARJETA_DEBITO;0;8
5333;982724;05-03-2023;07-03-2023;5;TARJETA_CREDITO;0;3
5334;788055;05-03-2023;07-03-2023;4;TARJETA_DEBITO;0;7
5335;8200137;05-03-2023;10-03-2023;4;TARJETA_CREDITO;1;6
5336;152997;06-03-2023;07-03-2023;3;TARJETA_CREDITO;0;0
5337;180084;06-03-2023;12-03-2023;1;TARJETA_CREDITO;0;0
5338;189375;06-03-2023;12-03-2023;3;TARJETA_CREDITO;0;0
5339;202478;06-03-2023;08-03-2023;2;TARJETA_CREDITO;0;2
5340;502294;06-03-2023;11-03-2023;5;TARJETA_CREDITO;1;6
5341;8229889;06-03-2023;10-03-2023;82;TARJETA_CREDITO;1;0
5342;189739;07-03-2023;12-03-2023;1;TARJETA_CREDITO;0;0
5343;100019;07-03-2023;09-03-2023;2;TARJETA_CREDITO;0;0
5344;135597;07-03-2023;12-03-2023;2;TARJETA_CREDITO;0;0
5345;16203;07-03-2023;09-03-2023;4;TARJETA_CREDITO;0;0
5346;100085;07-03-2023;08-03-2023;1;TARJETA_CREDITO;0;0
5347;105506;07-03-2023;09-03-2023;3;TARJETA_DEBITO;0;5
5348;3560342;07-03-2023;08-03-2023;28;TARJETA_CREDITO;1;3
5349;56506;08-03-2023;13-03-2023;3;TARJETA_CREDITO;0;0
5350;60256;08-03-2023;09-03-2023;5;TARJETA_CREDITO;0;0
5351;196456;08-03-2023;12-03-2023;4;TARJETA_CREDITO;0;0
5352;179794;08-03-2023;12-03-2023;10;TARJETA_CREDITO;1;6
5353;28833;09-03-2023;14-03-2023;1;TARJETA_CREDITO;0;0
5354;80837;09-03-2023;13-03-2023;2;TARJETA_CREDITO;0;0
5355;113335;09-03-2023;12-03-2023;1;TARJETA_DEBITO;0;0
5356;40854;09-03-2023;12-03-2023;2;TARJETA_CREDITO;0;0
5357;272795;09-03-2023;13-03-2023;1;TARJETA_CREDITO;0;9
5358;930862;09-03-2023;10-03-2023;6;TARJETA_CREDITO;0;9
5359;158830;09-03-2023;15-03-2023;4;TARJETA_CREDITO;0;4
5360;869200;09-03-2023;11-03-2023;10;TARJETA_CREDITO;0;9
5361;453969;09-03-2023;13-03-2023;4;TARJETA_CREDITO;0;4
5362;612522;09-03-2023;13-03-2023;4;TARJETA_CREDITO;1;9
5363;109497;10-03-2023;14-03-2023;5;TARJETA_CREDITO;0;0
5364;119852;10-03-2023;11-03-2023;4;TARJETA_CREDITO;0;0
5365;46276;10-03-2023;15-03-2023;3;TARJETA_CREDITO;0;10
5366;113169;10-03-2023;16-03-2023;5;TARJETA_CREDITO;0;6
5367;281715;10-03-2023;16-03-2023;1;TARJETA_CREDITO;1;0
5368;5431372;10-03-2023;12-03-2023;22;TARJETA_CREDITO;1;2
5369;78785;11-03-2023;12-03-2023;2;TARJETA_CREDITO;0;0
5370;102336;11-03-2023;17-03-2023;4;TARJETA_CREDITO;0;0
5371;44380;11-03-2023;13-03-2023;1;TARJETA_CREDITO;0;0
5372;153843;11-03-2023;16-03-2023;2;TARJETA_CREDITO;0;0
5373;118300;11-03-2023;16-03-2023;2;TARJETA_CREDITO;0;0
5374;81064;11-03-2023;17-03-2023;5;TARJETA_CREDITO;0;0
5375;171390;11-03-2023;17-03-2023;4;TARJETA_CREDITO;0;0
5376;47236;11-03-2023;15-03-2023;5;TARJETA_CREDITO;0;4
5377;393687;11-03-2023;16-03-2023;10;TARJETA_CREDITO;0;9
5378;115090;12-03-2023;18-03-2023;3;TARJETA_CREDITO;0;0
5379;130104;12-03-2023;14-03-2023;2;TARJETA_CREDITO;0;0
5380;117647;12-03-2023;14-03-2023;5;TARJETA_CREDITO;0;0
5381;21431;12-03-2023;15-03-2023;2;TARJETA_DEBITO;0;0
5382;145739;12-03-2023;16-03-2023;4;TARJETA_CREDITO;0;0
5383;84296;12-03-2023;16-03-2023;1;TARJETA_CREDITO;0;0
5384;67912;12-03-2023;14-03-2023;2;TARJETA_DEBITO;0;0
5385;11184;12-03-2023;14-03-2023;1;TARJETA_CREDITO;0;0
5386;642098;12-03-2023;16-03-2023;8;TARJETA_CREDITO;0;2
5387;307972;12-03-2023;14-03-2023;10;TARJETA_CREDITO;1;8
5388;2881216;12-03-2023;18-03-2023;48;TARJETA_CREDITO;1;6
5389;191170;13-03-2023;15-03-2023;4;TARJETA_CREDITO;0;0
5390;91788;13-03-2023;15-03-2023;5;TARJETA_DEBITO;0;0
5391;78215;13-03-2023;17-03-2023;5;TARJETA_CREDITO;0;0
5392;130036;13-03-2023;18-03-2023;5;TARJETA_CREDITO;0;0
5393;95119;13-03-2023;19-03-2023;4;TARJETA_CREDITO;0;0
5394;156957;13-03-2023;18-03-2023;7;TARJETA_CREDITO;0;9
5395;38506;14-03-2023;17-03-2023;5;TARJETA_CREDITO;0;0
5396;99389;14-03-2023;18-03-2023;3;TARJETA_CREDITO;0;0
5397;38443;14-03-2023;20-03-2023;4;TARJETA_CREDITO;0;0
5398;48598;14-03-2023;17-03-2023;3;TARJETA_CREDITO;0;0
5399;60893;14-03-2023;16-03-2023;5;TARJETA_CREDITO;0;0
5400;826721;14-03-2023;20-03-2023;8;TARJETA_CREDITO;0;6
5401;445892;14-03-2023;15-03-2023;3;TARJETA_CREDITO;0;7
5402;446133;14-03-2023;17-03-2023;9;TARJETA_CREDITO;1;5
5403;762012;14-03-2023;18-03-2023;3;TARJETA_DEBITO;1;9
5404;69576;16-03-2023;20-03-2023;5;TARJETA_CREDITO;0;0
5405;46234;16-03-2023;19-03-2023;5;TARJETA_DEBITO;0;0
5406;195383;16-03-2023;19-03-2023;1;TARJETA_CREDITO;0;0
5407;189939;16-03-2023;17-03-2023;1;TARJETA_CREDITO;0;0
5408;131314;16-03-2023;18-03-2023;1;TARJETA_CREDITO;0;0
5409;143247;16-03-2023;21-03-2023;3;TARJETA_DEBITO;0;0
5410;939319;16-03-2023;20-03-2023;3;TARJETA_CREDITO;0;4
5411;309162;16-03-2023;19-03-2023;10;TARJETA_CREDITO;1;0
5412;144003;17-03-2023;18-03-2023;2;TARJETA_CREDITO;0;0
5413;127458;17-03-2023;21-03-2023;3;TARJETA_CREDITO;0;0
5414;147543;17-03-2023;20-03-2023;5;TARJETA_CREDITO;0;0
5415;68632;17-03-2023;18-03-2023;1;TARJETA_CREDITO;0;0
5416;52035;17-03-2023;18-03-2023;3;TARJETA_CREDITO;0;0
5417;278589;17-03-2023;19-03-2023;10;TARJETA_CREDITO;0;3
5418;458225;17-03-2023;23-03-2023;7;TARJETA_CREDITO;0;7
5419;149731;18-03-2023;19-03-2023;2;TARJETA_CREDITO;0;0
5420;173070;18-03-2023;22-03-2023;1;TARJETA_CREDITO;0;0
5421;68668;18-03-2023;19-03-2023;2;TARJETA_CREDITO;0;0
5422;194757;18-03-2023;20-03-2023;1;TARJETA_CREDITO;0;0
5423;85162;18-03-2023;20-03-2023;3;TARJETA_CREDITO;0;0
5424;22917;18-03-2023;19-03-2023;6;TARJETA_CREDITO;0;3
5425;746332;18-03-2023;24-03-2023;1;TARJETA_CREDITO;0;6
5426;661534;18-03-2023;20-03-2023;4;TARJETA_CREDITO;0;2
5427;6549140;18-03-2023;24-03-2023;71;TARJETA_CREDITO;1;10
5428;87085;19-03-2023;25-03-2023;2;TARJETA_CREDITO;0;0
5429;191285;19-03-2023;22-03-2023;1;TARJETA_CREDITO;0;0
5430;174467;19-03-2023;20-03-2023;4;TARJETA_DEBITO;0;0
5431;81776;19-03-2023;23-03-2023;1;TARJETA_CREDITO;0;0
5432;36725;19-03-2023;22-03-2023;3;TARJETA_CREDITO;0;0
5433;162396;19-03-2023;21-03-2023;3;TARJETA_CREDITO;0;0
5434;810895;19-03-2023;25-03-2023;5;TARJETA_CREDITO;0;1
5435;494019;19-03-2023;22-03-2023;8;TARJETA_CREDITO;0;5
5436;617581;19-03-2023;20-03-2023;6;TARJETA_CREDITO;1;7
5437;861801;19-03-2023;24-03-2023;2;TARJETA_CREDITO;1;2
5438;146106;20-03-2023;24-03-2023;2;TARJETA_CREDITO;0;0
5439;37121;20-03-2023;24-03-2023;3;TARJETA_DEBITO;0;0
5440;64115;20-03-2023;23-03-2023;2;TARJETA_CREDITO;0;0
5441;43623;20-03-2023;26-03-2023;1;TARJETA_CREDITO;0;0
5442;40702;20-03-2023;23-03-2023;5;TARJETA_DEBITO;0;0
5443;102537;20-03-2023;23-03-2023;4;TARJETA_CREDITO;0;0
5444;98716;20-03-2023;24-03-2023;5;TARJETA_CREDITO;0;0
5445;703190;20-03-2023;24-03-2023;5;TARJETA_CREDITO;0;6
5446;840012;20-03-2023;22-03-2023;4;TARJETA_CREDITO;0;2
5447;47630;20-03-2023;26-03-2023;9;TARJETA_CREDITO;0;7
5448;401397;20-03-2023;22-03-2023;1;TARJETA_DEBITO;0;10
5449;9260637;20-03-2023;24-03-2023;64;TARJETA_CREDITO;1;6
5450;1552394;20-03-2023;22-03-2023;39;TARJETA_CREDITO;1;5
5451;118483;21-03-2023;24-03-2023;2;TARJETA_CREDITO;0;0
5452;174377;21-03-2023;27-03-2023;2;TARJETA_DEBITO;0;0
5453;48269;21-03-2023;25-03-2023;3;TARJETA_CREDITO;0;0
5454;867401;21-03-2023;22-03-2023;10;TARJETA_CREDITO;0;5
5455;128531;21-03-2023;24-03-2023;3;TARJETA_CREDITO;0;5
5456;53487;21-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
5457;115346;22-03-2023;26-03-2023;2;TARJETA_CREDITO;0;0
5458;196953;22-03-2023;27-03-2023;5;TARJETA_CREDITO;0;0
5459;101670;22-03-2023;23-03-2023;3;TARJETA_CREDITO;0;0
5460;133289;22-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
5461;158560;22-03-2023;25-03-2023;5;TARJETA_CREDITO;0;0
5462;39153;22-03-2023;26-03-2023;2;TARJETA_CREDITO;0;0
5463;120400;22-03-2023;26-03-2023;3;TARJETA_CREDITO;0;0
5464;62127;22-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
5465;21461;22-03-2023;24-03-2023;1;TARJETA_CREDITO;0;0
5466;99802;22-03-2023;26-03-2023;3;TARJETA_CREDITO;0;0
5467;22435;23-03-2023;26-03-2023;5;TARJETA_CREDITO;0;0
5468;157734;23-03-2023;26-03-2023;2;TARJETA_CREDITO;0;0
5469;184639;23-03-2023;29-03-2023;5;TARJETA_CREDITO;0;0
5470;115887;23-03-2023;28-03-2023;1;TARJETA_CREDITO;0;0
5471;155368;23-03-2023;29-03-2023;3;TARJETA_DEBITO;0;0
5472;126504;23-03-2023;25-03-2023;1;TARJETA_CREDITO;0;0
5473;111480;24-03-2023;30-03-2023;2;TARJETA_CREDITO;0;0
5474;46125;24-03-2023;28-03-2023;2;TARJETA_CREDITO;0;0
5475;516218;24-03-2023;29-03-2023;10;TARJETA_CREDITO;1;9
5476;2784766;24-03-2023;27-03-2023;46;TARJETA_CREDITO;1;3
5477;77578;25-03-2023;31-03-2023;3;TARJETA_CREDITO;0;0
5478;42255;25-03-2023;31-03-2023;3;TARJETA_DEBITO;0;0
5479;37745;25-03-2023;29-03-2023;3;TARJETA_DEBITO;0;0
5480;931613;25-03-2023;28-03-2023;9;TARJETA_CREDITO;0;8
5481;163907;25-03-2023;29-03-2023;2;TARJETA_CREDITO;0;1
5482;151344;26-03-2023;01-04-2023;2;TARJETA_DEBITO;0;0
5483;71099;26-03-2023;31-03-2023;2;TARJETA_DEBITO;0;0
5484;63163;26-03-2023;29-03-2023;1;TARJETA_CREDITO;0;0
5485;22851;26-03-2023;27-03-2023;2;TARJETA_CREDITO;0;0
5486;197356;26-03-2023;30-03-2023;3;TARJETA_CREDITO;0;0
5487;24948;26-03-2023;27-03-2023;2;TARJETA_CREDITO;0;0
5488;818835;26-03-2023;30-03-2023;9;TARJETA_CREDITO;1;0
5489;42565;27-03-2023;31-03-2023;3;TARJETA_CREDITO;0;0
5490;197183;27-03-2023;29-03-2023;2;TARJETA_CREDITO;0;0
5491;782802;27-03-2023;01-04-2023;2;TARJETA_CREDITO;1;0
5492;942451;27-03-2023;29-03-2023;9;TARJETA_CREDITO;1;3
5493;3423277;27-03-2023;30-03-2023;28;TARJETA_CREDITO;1;10
5494;43513;28-03-2023;02-04-2023;3;TARJETA_CREDITO;0;0
5495;15359;28-03-2023;01-04-2023;1;TARJETA_CREDITO;0;0
5496;15708;28-03-2023;29-03-2023;2;TARJETA_CREDITO;0;0
5497;528014;28-03-2023;29-03-2023;2;TARJETA_CREDITO;0;2
5498;182523;29-03-2023;04-04-2023;4;TARJETA_CREDITO;0;0
5499;38059;29-03-2023;01-04-2023;3;TARJETA_CREDITO;0;0
5500;51159;29-03-2023;01-04-2023;2;TARJETA_CREDITO;0;0
5501;141527;29-03-2023;31-03-2023;1;TARJETA_DEBITO;0;0
5502;164638;29-03-2023;02-04-2023;4;TARJETA_CREDITO;0;0
5503;175298;29-03-2023;30-03-2023;8;TARJETA_CREDITO;0;9
5504;95126;30-03-2023;01-04-2023;5;TARJETA_CREDITO;0;0
5505;183282;30-03-2023;04-04-2023;5;TARJETA_CREDITO;0;0
5506;81732;30-03-2023;05-04-2023;1;TARJETA_DEBITO;0;0
5507;147622;30-03-2023;04-04-2023;2;TARJETA_CREDITO;0;0
5508;86729;30-03-2023;04-04-2023;4;TARJETA_CREDITO;0;0
5509;154479;30-03-2023;03-04-2023;1;TARJETA_CREDITO;0;0
5510;336567;30-03-2023;04-04-2023;10;TARJETA_CREDITO;0;4
5511;328580;30-03-2023;03-04-2023;3;TARJETA_CREDITO;0;2
5512;704725;30-03-2023;31-03-2023;7;TARJETA_CREDITO;0;8
5513;188449;30-03-2023;01-04-2023;5;TARJETA_CREDITO;0;4
5514;524970;30-03-2023;02-04-2023;4;TARJETA_CREDITO;1;8
5515;8358678;30-03-2023;01-04-2023;81;TARJETA_CREDITO;1;9
5516;386290;31-03-2023;06-04-2023;4;TARJETA_DEBITO;0;6
5517;558228;31-03-2023;06-04-2023;2;TARJETA_CREDITO;1;3
5518;50817;01-04-2023;02-04-2023;4;TARJETA_CREDITO;0;0
5519;53216;01-04-2023;03-04-2023;5;TARJETA_CREDITO;0;0
5520;142808;01-04-2023;02-04-2023;2;TARJETA_CREDITO;0;0
5521;149469;01-04-2023;07-04-2023;3;TARJETA_CREDITO;0;0
5522;73317;01-04-2023;07-04-2023;2;TARJETA_CREDITO;0;0
5523;164978;01-04-2023;07-04-2023;3;TARJETA_DEBITO;0;0
5524;597398;01-04-2023;04-04-2023;5;TARJETA_CREDITO;0;8
5525;283047;01-04-2023;07-04-2023;4;TARJETA_CREDITO;0;7
5526;219284;01-04-2023;04-04-2023;1;TARJETA_CREDITO;0;2
5527;553913;01-04-2023;06-04-2023;6;TARJETA_CREDITO;0;7
5528;1984523;01-04-2023;06-04-2023;87;TARJETA_CREDITO;1;2
5529;135274;02-04-2023;07-04-2023;2;TARJETA_CREDITO;0;0
5530;135689;02-04-2023;04-04-2023;4;TARJETA_CREDITO;0;0
5531;64953;02-04-2023;05-04-2023;4;TARJETA_CREDITO;0;0
5532;123362;02-04-2023;05-04-2023;5;TARJETA_CREDITO;0;0
5533;45152;02-04-2023;04-04-2023;1;TARJETA_CREDITO;0;0
5534;185995;02-04-2023;06-04-2023;2;TARJETA_CREDITO;0;0
5535;360572;02-04-2023;08-04-2023;9;TARJETA_DEBITO;0;7
5536;10720;03-04-2023;08-04-2023;1;TARJETA_CREDITO;0;0
5537;179590;03-04-2023;09-04-2023;4;TARJETA_DEBITO;0;0
